space	chr	prev_start	prev_end	prev_checksum	start	end	checksum	type
query	chr2H	11626882	11680802	93689e7529c64f0895e69dffad07c46b	11628129	11628732	10322d19b96a57cb3c32aa052530c966	NESTED_IN_PREV
query	chr2H	11680803	11720063	3eddf09738f7f925593840c47084fd43	11682693	11703390	87ec2edfc070c4415346440db45cf998	NESTED_IN_PREV
query	chr2H	11708048	11715498	627ae89f6843316d2aeb68bf1e7cd7c8	11712468	11719008	a0e00845c2cf939e24084a854060b59b	PARTIAL
query	chr2H	11712468	11719008	a0e00845c2cf939e24084a854060b59b	11718078	11719677	659df0f6904dfe9bd97931cb14077527	PARTIAL
query	chr2H	11720373	11738150	242a6be25897007cce5258aae9abbcae	11721450	11730693	4abc77dbaa3257f088aa4c0d18cf552d	NESTED_IN_PREV
query	chr2H	11721450	11730693	4abc77dbaa3257f088aa4c0d18cf552d	11722368	11777976	bf299e1375f3a62e268f4ca429ea074a	PARTIAL
query	chr2H	11722368	11777976	bf299e1375f3a62e268f4ca429ea074a	11730694	11734769	822470903002e310b79cd2ebecd6c6b8	NESTED_IN_PREV
query	chr2H	11735273	11743927	a4d8db0e1837a05dc609497cfcd6b848	11738151	11740994	0d80e917d435083a6c34050f8104e0a0	NESTED_IN_PREV
query	chr2H	11742738	11749456	ec1f80021e1f61d011cefeb4d7d5eabd	11743928	11745465	1001c8e1665d4a762ef7cbdb1b4da497	NESTED_IN_PREV
query	chr2H	11764669	11770188	ac673e721ac1a873d402c9f027dc262b	11766390	11767644	b27496d51c8ebcc4198a583a38e50014	NESTED_IN_PREV
query	chr2H	11781388	11785952	e30d110e87af929e9ac4db85a31ebd21	11782287	11954306	53094ef7bd104d5283101d46738163ac	PARTIAL
query	chr2H	11782287	11954306	53094ef7bd104d5283101d46738163ac	11785953	11789351	408f3343666f934f1a054341ef71e1c8	NESTED_IN_PREV
query	chr2H	11789352	11796313	ff26451ef97df971ca926a46c3ef8f53	11792253	11794037	5f87902eb7c332214bca7e47a029321a	NESTED_IN_PREV
query	chr2H	11794038	11861330	4a2cfcf25fdece4c6e22ad1c62a0862c	11796314	11805345	0357b24001a37ef819f1d1d12b5e7332	NESTED_IN_PREV
query	chr2H	11877455	11965791	6be92bd434cef9aeb158d0cfd46c62c9	11959173	12010982	1175c7f62a2647ad437fd5364c91dfa0	PARTIAL
query	chr2H	11959173	12010982	1175c7f62a2647ad437fd5364c91dfa0	11988618	11989278	cdf9d912e9fee372a54f8c855a75bbe2	NESTED_IN_PREV
query	chr2H	12012496	12034986	1a30de76d2bcecad412ce379ca0c7e2b	12017198	12242039	73a24071cf3f03a8fd7332f75500311a	PARTIAL
query	chr2H	12017198	12242039	73a24071cf3f03a8fd7332f75500311a	12036709	12055230	ac5e5e539bf3a20ade4e5c7a5cd28bd6	NESTED_IN_PREV
query	chr2H	12295073	12424935	71f4806084cc3a80f27a6264a6a6b2a2	12310335	12312304	e8742e9cc57e231834381664ead24855	NESTED_IN_PREV
query	chr2H	12494894	12508959	a0e40283d934e63f2bf08cc8b544c0e0	12496265	12498223	07e67022ee98ef35335bdd9ec9ccdf15	NESTED_IN_PREV
query	chr2H	12496265	12498223	07e67022ee98ef35335bdd9ec9ccdf15	12497463	12498695	4a8472020004461e7f5795a579e5d3f9	PARTIAL
query	chr2H	12497463	12498695	4a8472020004461e7f5795a579e5d3f9	12498224	12515889	90f6d32db3b389184e9472c3e1c605fd	PARTIAL
query	chr2H	12620225	12713417	22cb4cb89e00c4a5c57667620cda7fe1	12676251	12678917	4d87a6c2e8ca4175775e8ca1822d4b40	NESTED_IN_PREV
query	chr2H	12678918	12761687	d6e616465a13c18c140dfadc61b427e8	12690976	12714448	e032f6d9850bdab6852bf72b8206bb81	NESTED_IN_PREV
query	chr2H	12690976	12714448	e032f6d9850bdab6852bf72b8206bb81	12705243	12706145	91846fab873558fab585f16f9242ecf5	NESTED_IN_PREV
query	chr2H	12706146	12722495	65e0b347571045daaf2d25da67ddff32	12706208	12720307	986fa45c173faa7c8e7c8c0b68d85cc6	NESTED_IN_PREV
query	chr2H	12706208	12720307	986fa45c173faa7c8e7c8c0b68d85cc6	12715188	12726569	19d1d465b1803df4e88bd77be9631546	PARTIAL
query	chr2H	12715188	12726569	19d1d465b1803df4e88bd77be9631546	12716573	12722036	b8402d50639120ee83c07c9823039a1a	NESTED_IN_PREV
query	chr2H	12716573	12722036	b8402d50639120ee83c07c9823039a1a	12721019	12736140	74d76ed00c63be92470dec212c488925	PARTIAL
query	chr2H	12721019	12736140	74d76ed00c63be92470dec212c488925	12723423	12731393	d2b82d24e27a97227e249e460f105984	NESTED_IN_PREV
query	chr2H	12737466	12781533	fc4b5df81d0943a0ec988353884cb6a9	12740563	12792898	bf1657e10a4f9f47883cb13e8da9348d	PARTIAL
query	chr2H	12740563	12792898	bf1657e10a4f9f47883cb13e8da9348d	12762349	12771717	c79df8385af0e560409cae940a5872f2	NESTED_IN_PREV
query	chr2H	12775328	12796130	7ef07aa1fc5be014094ed2bc88560612	12792338	12816578	ae5726f7c46186a6143e9e0140212013	PARTIAL
query	chr2H	12792338	12816578	ae5726f7c46186a6143e9e0140212013	12805721	12808045	7bfa015ca13d7b55abc5e1bee3bb910e	NESTED_IN_PREV
query	chr2H	13123301	13580605	2897aa8bd4e58c3697fb29ea836b78dd	13149268	13150855	86a9f11412f50a851734a1d269aaf3e9	NESTED_IN_PREV
query	chr2H	13187823	13236453	eaa6e4a1ca32970a178c9db5e6780b02	13206456	13208951	678e0265272b054c3054948fb97a4071	NESTED_IN_PREV
query	chr2H	13226269	13318958	ceeb300ada1892729392b7f4dc73b90b	13251960	13252965	7bde025b36d3927c55356e746c783467	NESTED_IN_PREV
query	chr2H	13318959	13323107	c996041d28dbcb2ed0d638b26828b5e2	13319068	13322574	3ce8e97badc7cbe01eae57da9b93da51	NESTED_IN_PREV
query	chr2H	13322575	13323346	c59ac3aa13d2b4d2006d6a13dd605a8b	13323108	13352605	ab4509eb0107ae0ef2afb39fbfdc7098	PARTIAL
query	chr2H	13323108	13352605	ab4509eb0107ae0ef2afb39fbfdc7098	13323346	13392031	56f88da6214d3d69bc4eaaeecee2c461	PARTIAL
query	chr2H	13323346	13392031	56f88da6214d3d69bc4eaaeecee2c461	13352606	13356774	831bd11dd87433cbbd1940841d536cd2	NESTED_IN_PREV
query	chr2H	13429067	13680506	0e982f7ba15bc0148882564ba7549856	13439731	13445265	dbb206a237048f945dda6aa582a6658c	NESTED_IN_PREV
query	chr2H	13566480	13706580	c24c1c7f933f162ac96ce5ebd4bfbb22	13618284	13618951	9d93c85e25856a04f758ca24d83d2797	NESTED_IN_PREV
query	chr2H	13618952	13626177	034551fd28eab13f00249ba2a20c5102	13622879	13637708	dcdbcf01e2314393cda76a2165bbe245	PARTIAL
query	chr2H	13622879	13637708	dcdbcf01e2314393cda76a2165bbe245	13625138	13691240	8dd2fc4b9bd04461366db38627a1a91b	PARTIAL
query	chr2H	13625138	13691240	8dd2fc4b9bd04461366db38627a1a91b	13632640	13633674	6a7225b21e03773caae1ff2e15a3448d	NESTED_IN_PREV
query	chr2H	13686077	13804290	dc68d8454714320ec27b4c52398121e0	13708293	13754839	c93c1a8f72cbed87259e4ac7be05b4b3	NESTED_IN_PREV
query	chr2H	13708293	13754839	c93c1a8f72cbed87259e4ac7be05b4b3	13718194	13724007	4ff9e18048c125f8e7baaa9bff8654d2	NESTED_IN_PREV
query	chr2H	13757473	13810191	c092c4eee2b78a305c4c4513b1d6fe09	13767110	13811903	4f8c7cfcf4adc5c3722e65173b6b0108	PARTIAL
query	chr2H	13767110	13811903	4f8c7cfcf4adc5c3722e65173b6b0108	13804291	13806092	207099fe4af835525e725858156d3a05	NESTED_IN_PREV
query	chr2H	13806093	13873844	ec58134deb829f582570baac60b205f6	13810783	13831887	1a0056366b1f53932c4433884060b56d	NESTED_IN_PREV
query	chr2H	13853774	13956927	96a9c42c5e2074c1f0c6101ebb935e64	13891434	13895795	2d37baa80e370bcb45e83d5bfea87a2c	NESTED_IN_PREV
query	chr2H	13895796	13903573	1135825baf709d28952fd6d42cb5561e	13897196	13907225	1e01cc7ea1431f078612156cf2eafdf2	PARTIAL
query	chr2H	13897196	13907225	1e01cc7ea1431f078612156cf2eafdf2	13902768	13990456	725fb39c2b8ab264066176d5a6e81249	PARTIAL
query	chr2H	13902768	13990456	725fb39c2b8ab264066176d5a6e81249	13903574	13921805	9e4f111dad995f8d398417ae6cdb0eb2	NESTED_IN_PREV
query	chr2H	13903574	13921805	9e4f111dad995f8d398417ae6cdb0eb2	13907226	13928471	f9305358bacca76beba8de7235ce9fad	PARTIAL
query	chr2H	13907226	13928471	f9305358bacca76beba8de7235ce9fad	13924847	13935966	709ba584e69970e04281295b1ee25ed1	PARTIAL
query	chr2H	13924847	13935966	709ba584e69970e04281295b1ee25ed1	13928471	13928638	e5b8f8b34d0a2ec6cec3bd0c58b50455	NESTED_IN_PREV
query	chr2H	13931499	13933546	28c26fd2eca7dd5db3737e99476b25c8	13933226	13934286	e66e9c9297d5363aafa94baba6abe7cf	PARTIAL
query	chr2H	13933226	13934286	e66e9c9297d5363aafa94baba6abe7cf	13933547	13934091	d9b89641d167c74eb9c129a8333812c3	NESTED_IN_PREV
query	chr2H	13933547	13934091	d9b89641d167c74eb9c129a8333812c3	13934052	13957182	656b128ae1971166ac9d1512fd252473	PARTIAL
query	chr2H	13934052	13957182	656b128ae1971166ac9d1512fd252473	13934052	13956927	86c3f3e35d4e5ead4442aa8772f0cd5d	NESTED_IN_PREV
query	chr2H	13934052	13956927	86c3f3e35d4e5ead4442aa8772f0cd5d	13935967	13958166	388588e67ccd31bd1ec34fc99654d21f	PARTIAL
query	chr2H	13935967	13958166	388588e67ccd31bd1ec34fc99654d21f	13957183	13981244	b4436850918f09b085b9b8a088ee9e2f	PARTIAL
query	chr2H	13957183	13981244	b4436850918f09b085b9b8a088ee9e2f	13958167	13969604	b6969f953a33d0e5cf8b46952b2dbd9b	NESTED_IN_PREV
query	chr2H	13969605	14009539	daee21e6d44399258a1547b3cb0b7bc2	13998351	14004814	58571dfc3d09138074c44e5854eaa724	NESTED_IN_PREV
query	chr2H	14169823	14317825	017ea23a629a0fd37518e2928a09e35e	14171333	14203515	ce6e14da89d00fd551a39d4839840b87	NESTED_IN_PREV
query	chr2H	14171333	14203515	ce6e14da89d00fd551a39d4839840b87	14198439	14201352	783897607e4cd5df7d56bb51b002a6b0	NESTED_IN_PREV
query	chr2H	14248579	14450978	84bbab6b195712396336c0b826462f44	14301729	14303327	857f643207a14e000332858871834c84	NESTED_IN_PREV
query	chr2H	14462426	14474826	073bd6cb56a88a202beb87d2980ef761	14467382	14470014	481426c39027b415b2f5def1de2478d9	NESTED_IN_PREV
query	chr2H	14729749	14810717	c77b2acb17d0005e4e66e9c93267ea12	14759400	14796278	ced00ba422502f6c64f0b831cdb194ae	NESTED_IN_PREV
query	chr2H	15040260	15893119	2bfb45a54607bac8e79dcc005dbedf60	15167417	15168239	2c5b26f8f88c6880846580567ce7dff2	NESTED_IN_PREV
query	chr2H	15203868	15230739	db816e8506c5cac660fc60b9f0d84781	15206186	15219057	8fa4db2e482caef76102e9ab195063e1	NESTED_IN_PREV
query	chr2H	15395027	15463703	c6ce33ea35ec2b3679ac31a1a0c6b586	15418760	15421216	edb104782fbdd2173f2ddfe491990af2	NESTED_IN_PREV
query	chr2H	15844469	15868735	c63960d506be6b0c52d98f63e4a0c0b1	15850017	15853700	44b5e75277a52a53d3dc1a7ba1452b78	NESTED_IN_PREV
query	chr2H	15865321	15893776	018b8b2d78cf6f12b507b4066ab9ede5	15868736	15901660	8a8a0749cdfb99229f304f65fe0f6f41	PARTIAL
query	chr2H	15868736	15901660	8a8a0749cdfb99229f304f65fe0f6f41	15893120	15909438	02e60914c9ee4092de21cf188d309561	PARTIAL
query	chr2H	15893120	15909438	02e60914c9ee4092de21cf188d309561	15893777	15908505	09d0f3274bc09ac51d77d4a84ce76e53	NESTED_IN_PREV
query	chr2H	15893777	15908505	09d0f3274bc09ac51d77d4a84ce76e53	15903056	15984729	cf31e0070c352d7c37e759bc8a265f23	PARTIAL
query	chr2H	15903056	15984729	cf31e0070c352d7c37e759bc8a265f23	15908506	16020892	b144fddb69bdb714b6b388cab11ad59d	PARTIAL
query	chr2H	15908506	16020892	b144fddb69bdb714b6b388cab11ad59d	15909439	15941412	df4aedf8cd10c109fc806788fcbb19a7	NESTED_IN_PREV
query	chr2H	15909439	15941412	df4aedf8cd10c109fc806788fcbb19a7	15910213	15945328	5c2f0f29caaa625c33bb2f52373b7a1f	PARTIAL
query	chr2H	15910213	15945328	5c2f0f29caaa625c33bb2f52373b7a1f	15941413	15955774	f94f64dd156b6c7c36868eea3a1d7118	PARTIAL
query	chr2H	15941413	15955774	f94f64dd156b6c7c36868eea3a1d7118	15946852	15951405	29349d84ff8eb565a444aa8b29b6d808	NESTED_IN_PREV
query	chr2H	15954296	16079246	bbcf5e979d87f819db94746a846abfbc	15955775	16025414	f89c60d6157078d72d62485344205f6d	NESTED_IN_PREV
query	chr2H	15955775	16025414	f89c60d6157078d72d62485344205f6d	15967047	15967583	e8446859d93cfc5ecb8800da6beeea72	NESTED_IN_PREV
query	chr2H	16011353	16020376	7f211f55c05ef1bd630f78532312c5f2	16015083	16035328	0f211894d54da0e7930c6ee6406db8d0	PARTIAL
query	chr2H	16015083	16035328	0f211894d54da0e7930c6ee6406db8d0	16020377	16033912	fbb739f40725fd42b16f47e43b4454a0	NESTED_IN_PREV
query	chr2H	16020377	16033912	fbb739f40725fd42b16f47e43b4454a0	16020831	16025252	77febd938bd2ca4481bd1183aa99dbbc	NESTED_IN_PREV
query	chr2H	16035329	16037813	f38baf2ea7f166424cc19de88c9e5232	16035364	16036469	f27286ce16bd0d3d32c8efcb80dedb0e	NESTED_IN_PREV
query	chr2H	16077334	16099729	dd15868c92e5d20bbf41c9cddba51c69	16084186	16088989	31e27ce3b3a0e478e75c1de195dbd1bd	NESTED_IN_PREV
query	chr2H	16084186	16088989	31e27ce3b3a0e478e75c1de195dbd1bd	16085621	16090409	dfc163fbcb146c26ca187602db18bf48	PARTIAL
query	chr2H	16085621	16090409	dfc163fbcb146c26ca187602db18bf48	16088990	16128607	17e76fd147d6a066e74a8666a9f0bf09	PARTIAL
query	chr2H	16088990	16128607	17e76fd147d6a066e74a8666a9f0bf09	16099730	16100466	a3cdaaa3290b93e9cec75cf6aca28ab3	NESTED_IN_PREV
query	chr2H	16100467	16159030	cc57ca6ef23b443be5fb2c47fa38bdd2	16128608	16135469	4a1bc228321aea2289e1ddb69deb351f	NESTED_IN_PREV
query	chr2H	16152938	16167491	b49dc2e75a514a46f14f3c88b66250ce	16159030	16162783	358a079b308f944b583406ab2078f1f8	NESTED_IN_PREV
query	chr2H	16162783	16217516	d0d75314e62eaf176a7d2ff7b12aab91	16167492	16168657	f2b41d2200f1bed587da86d01acc439a	NESTED_IN_PREV
query	chr2H	16189670	16247071	5ce73815cc4a0d725a586465e32f5889	16217517	16223083	d92c3b2c0d9a720444ba75dcafdb43dd	NESTED_IN_PREV
query	chr2H	16476744	16676395	8c4aa6fbdf69269142ffbf49e49f4259	16534926	16540792	5cf9d40b06dbc1b8a907342a46979f08	NESTED_IN_PREV
query	chr2H	16648493	16698060	eaac8c02fa1d7cb78daed0dbf383ae70	16676396	16765720	9c3b24ed5e37b060d63411576d559b3e	PARTIAL
query	chr2H	16676396	16765720	9c3b24ed5e37b060d63411576d559b3e	16699748	16721939	0739a8737eafd568c47e4b75e1590915	NESTED_IN_PREV
query	chr2H	16773087	16819616	ba5807a810e0ca3dd660a29125792155	16788710	16795304	f9ed7364dd0c8c9a717e3c92afed0a8a	NESTED_IN_PREV
query	chr2H	16980735	17270168	de832d0a2289263144ce827035452c99	17041316	17042833	e916c9ace5d7ec598a41114356c9cff6	NESTED_IN_PREV
query	chr2H	17042834	17123320	33e493757dce8de87fa3998df25b9749	17083133	17083136	a025218d618853c069d866c8121d3085	NESTED_IN_PREV
query	chr2H	17337038	17385778	ed369d270cf4d144b6839019dbe510ee	17337291	17400610	5ffd81170b98358a8bff45c27a7eb4e7	PARTIAL
query	chr2H	17337291	17400610	5ffd81170b98358a8bff45c27a7eb4e7	17367824	17368392	3f89592dbf4c04e2001c75849af9056a	NESTED_IN_PREV
query	chr2H	17368393	17370239	6dff77eb4f99d2da054648309346a6a8	17369101	17387179	c7cc5067fb4bced7d7a16f431b62e6ea	PARTIAL
query	chr2H	17369101	17387179	c7cc5067fb4bced7d7a16f431b62e6ea	17370240	17376425	81a457239ca1b63dd3b5551ccb8a95e8	NESTED_IN_PREV
query	chr2H	17395541	17412677	380f1bd5aad187c0070da3c05ab2c20c	17400611	17401716	cd314c7bce3515d9b100e8a0a49e4aa4	NESTED_IN_PREV
query	chr2H	17413609	17415763	aaa26b17349f5a31de703baad23c31b5	17414026	17489073	29ea149b3fa1fba99d797d18994991bc	PARTIAL
query	chr2H	17414026	17489073	29ea149b3fa1fba99d797d18994991bc	17415764	17417631	9d7447542643e67c36f966bcc11c5cfd	NESTED_IN_PREV
query	chr2H	17492260	17557674	c2fac10a3ae53b461cb3f44362feefda	17495250	17496333	9094dce47333bae8f2bdc264d28f89bf	NESTED_IN_PREV
query	chr2H	17576148	17608575	5b3c04695f53733c7e1a99a10a1724ea	17581590	17583357	db392546a387c4351eab8077d5717e92	NESTED_IN_PREV
query	chr2H	17598191	17612554	939d4c4827c6dd2fe52cc31921e24c1a	17608365	17613845	2df166922ee5ab720e8059c5ceaf50e5	PARTIAL
query	chr2H	17678825	17790425	cefb64487e7db27c197198a66301e0af	17685893	17686639	d6bd11f62f550b762e378fdde8ca2e00	NESTED_IN_PREV
query	chr2H	17719838	17746816	2fc4731496efa4a5856ace06739a48c5	17726671	17727815	2be76c78928406a31d36e1b64de614d4	NESTED_IN_PREV
query	chr2H	17742983	17745963	5fea7c8a5ab8088c8f18457646919270	17745082	17746429	3eaa03bc7f774c79eaa1adc24fabc83b	PARTIAL
query	chr2H	17745082	17746429	3eaa03bc7f774c79eaa1adc24fabc83b	17745964	17749186	1f0d38e4cbd6263315e31c1950060de5	PARTIAL
query	chr2H	17745964	17749186	1f0d38e4cbd6263315e31c1950060de5	17746817	17748768	7f7d96ca3b02b0403c43074b96281984	NESTED_IN_PREV
query	chr2H	18111456	18277910	efd9a9f183f5f0261a4d4861869c3743	18153153	18174223	d6f282b95143983d7a4a89daa6c66410	NESTED_IN_PREV
query	chr2H	18174224	18286358	8abb83e0724c9ac381f5abb3b74a3b3d	18216925	18227640	9c462a5551a96856f9b88082b9f2afe3	NESTED_IN_PREV
query	chr2H	18813917	18925977	4a993f6492b88b22d2627d1f4a9131c9	18843282	18848624	70bb60f08e6a603796acd73b21d207e9	NESTED_IN_PREV
query	chr2H	18872047	18965654	eacdf7a610a198d61d64a960eb38d925	18887744	18890932	72ce90c4acb8b89e49e439a3c690aaa5	NESTED_IN_PREV
query	chr2H	18934552	18974015	5bb7d7d8c410ed9bb7796991eeacbde9	18965655	18968947	501369285b68895901f1785abd7e7444	NESTED_IN_PREV
query	chr2H	18968948	19086962	e7888d331dfa9ded0269acef4c5872ab	18969677	18970308	d27b8472507052c28caf33a2888628f3	NESTED_IN_PREV
query	chr2H	19183591	19225595	3d0b9db9ab25efb13fac794338ef554b	19208409	19210749	f5e768da1faf0b4c1d0fef05fe88a500	NESTED_IN_PREV
query	chr2H	19210750	19244571	8f439d378daec80811ef5e839f4da22b	19228974	19230977	0700dcb43adac9d8fe7161a0a012246b	NESTED_IN_PREV
query	chr2H	19772726	19798887	ed3afa25049d8c2e4dc7df72a5229927	19782181	19784030	4578b0a12eba89962c388ae04dcf2ef0	NESTED_IN_PREV
query	chr2H	19784030	19801421	d16f953ca1829964ce4341e812e0e276	19793858	19796618	f1d380f701b257d5ef329ca4b88e6a8b	NESTED_IN_PREV
query	chr2H	19798199	19805124	455ef7518817e87e7bc1fa3fdb839b16	19798888	19803321	83c30baef4e19abfe9ac382e0dee9df2	NESTED_IN_PREV
query	chr2H	19798888	19803321	83c30baef4e19abfe9ac382e0dee9df2	19801422	19802822	2f818f914feb6a3b3e925a5ab2d12ed6	NESTED_IN_PREV
query	chr2H	19802823	19812865	276cdca949c56b051fe2df39caa4048b	19803322	19805228	ec5592255330665a3344585b0a05acff	NESTED_IN_PREV
query	chr2H	19803322	19805228	ec5592255330665a3344585b0a05acff	19805125	19806255	816b453053f7d6bda9838f7f0a17d9d8	PARTIAL
query	chr2H	19805125	19806255	816b453053f7d6bda9838f7f0a17d9d8	19805229	19856857	ca5010c1143d7d4e29b14d5ffa089921	PARTIAL
query	chr2H	19805229	19856857	ca5010c1143d7d4e29b14d5ffa089921	19806256	19830243	877a90d607cba1980ba477732ca8090a	NESTED_IN_PREV
query	chr2H	19806256	19830243	877a90d607cba1980ba477732ca8090a	19812866	19815853	7e1512abc58013dd17ebde0bf3213ebe	NESTED_IN_PREV
query	chr2H	19818348	19844368	52924005d08e4588fae89fd903ee4681	19830244	19831470	0f7f7652649e635d4d425fc78ee02eab	NESTED_IN_PREV
query	chr2H	19840315	19889211	dfd1b2811dd3898a7dca368dbe03826b	19844369	19849931	9e7f5cf7eba19b3e198c95d040cba2ac	NESTED_IN_PREV
query	chr2H	19849932	19893283	3a507586ebd623dbe894c4bde5dc830f	19856858	19858365	39c85c49bceae7c430254eeb061e4e08	NESTED_IN_PREV
query	chr2H	19858366	19992221	692d07915613ad2c0ac8f98f9a90e31f	19865602	19872417	f46009f48943921f074263cacc9d08ae	NESTED_IN_PREV
query	chr2H	19894773	20016379	157297474be6fa7d508836628ceae137	19992222	19993798	510ed26ea8413e01f81687a6f9b6fff6	NESTED_IN_PREV
query	chr2H	19993799	20073908	8220ba2ac722db61c41ff3125f884f2f	20016380	20017464	172d34270497ed10714ffb8780fed850	NESTED_IN_PREV
query	chr2H	20054405	20117667	ee9af065e7c7d21edb14c6e470ef3eac	20073909	20075484	18a33a4a89095becb907b877aa4c5f1f	NESTED_IN_PREV
query	chr2H	20075485	20135302	ed397246f3d9ad77bfebaa2cf135849d	20117668	20162760	226a484004eb3bef2f105e33cbaeabb2	PARTIAL
query	chr2H	20117668	20162760	226a484004eb3bef2f105e33cbaeabb2	20135303	20136868	ddb7772d2e90f7e9052319f22f611bc5	NESTED_IN_PREV
query	chr2H	20150238	20249925	db74b23ba327798ca01892e3d5ae5d6d	20165480	20170528	0b844c94370adfc610508db334680645	NESTED_IN_PREV
query	chr2H	20250958	20379148	051f462fc2926420405d1585bc2eee9e	20287419	20288863	db402f694e674df738fc04cb5980c9ca	NESTED_IN_PREV
query	chr2H	20309313	20313762	5372fde1e632c0c90e1d510a677ad45b	20310102	20311357	016758f60f81a6b6f091a513a61942c1	NESTED_IN_PREV
query	chr2H	20311358	20315482	c9f81808096611cf1e30473a3fcc7790	20313763	20316626	90ec52bbfe4b21ec388e65d9257c7f2b	PARTIAL
query	chr2H	20313763	20316626	90ec52bbfe4b21ec388e65d9257c7f2b	20315482	20338474	056b737cb79c91b6d76e4d9593ddeb06	PARTIAL
query	chr2H	20315482	20338474	056b737cb79c91b6d76e4d9593ddeb06	20316627	20318510	1f4d3fbe1e18cfd75e3b832e535319f3	NESTED_IN_PREV
query	chr2H	20364222	20435598	ddb39a61ac12ee0d5808e2cafe88748c	20379149	20379733	d0af533db811e6eab70d8074f0186f6d	NESTED_IN_PREV
query	chr2H	20389097	20500159	0c014181a48950bf5a72ec5e1a9716cd	20403127	20431935	70d0dcc9d3f999ad53393a060bbb9e54	NESTED_IN_PREV
query	chr2H	20403127	20431935	70d0dcc9d3f999ad53393a060bbb9e54	20419346	20467052	91f78e5cb6c3a8371cd5bd5503976886	PARTIAL
query	chr2H	20419346	20467052	91f78e5cb6c3a8371cd5bd5503976886	20431936	20433947	eb1f940af9e053ae5878f6788e8ecc95	NESTED_IN_PREV
query	chr2H	20433948	20470107	bc14d42b979464f72832d1728f065346	20435599	20440398	8434ec5174949407bc8b27accf60213a	NESTED_IN_PREV
query	chr2H	20440399	20544961	bb48f4183eb9b4972a80d128d06a4e16	20467053	20485816	e736510ab39daa3748b9b54ad535dd4d	NESTED_IN_PREV
query	chr2H	20662018	20799198	da1194bee10141be024b1d8033f36434	20743539	20744473	907bcce662bf382ec469287b78dbe24b	NESTED_IN_PREV
query	chr2H	20744474	20819120	6687116e819d9d12cea47676d72d030b	20792110	20795011	5f97a20d722a4b7826def5279673f991	NESTED_IN_PREV
query	chr2H	20799199	20807294	34897fa0c4b048ad35116d77f31390ad	20799281	20800860	6b4b12d15d8e3be5082d4100b13ed29e	NESTED_IN_PREV
query	chr2H	20809313	20835670	653e9de57a9c77a2346da81b3ed62fb4	20817080	20822725	cd88cfb97866b9025ae264d191a2044b	NESTED_IN_PREV
query	chr2H	20822726	20904002	309ca369f7226d6fcea90e77e1fcf4fa	20836949	20837996	516f80c054ef13081a2f8026341d6335	NESTED_IN_PREV
query	chr2H	20846964	20880105	b33f466e375c3d78a4410853b7c0efd9	20871302	20872373	ed6021dca5eb046ef533983b9097f725	NESTED_IN_PREV
query	chr2H	20884754	20909610	a062382fe02eec6e20c1f167038b87a4	20905417	20960591	bc9db908d9330d730d38639b71d196dd	PARTIAL
query	chr2H	20905417	20960591	bc9db908d9330d730d38639b71d196dd	20934958	20951445	77178d51420cd34ae38dfea8cac5194d	NESTED_IN_PREV
query	chr2H	20961783	20973448	bf545aff823d430a68acb74e80ff7a57	20970580	20986791	9b7a67af4355bfb32197fb93020e5cbe	PARTIAL
query	chr2H	20970580	20986791	9b7a67af4355bfb32197fb93020e5cbe	20976172	21034956	d82b703b9466490248a8efd37d37b82d	PARTIAL
query	chr2H	20976172	21034956	d82b703b9466490248a8efd37d37b82d	20986792	20988327	a60d130c8b065e503f8fdfebbdd7fb82	NESTED_IN_PREV
query	chr2H	21730635	21818394	bc040ae17de4482a001d3f761ff3c47b	21766421	21770915	106b872510817aae031354d3546e1a2b	NESTED_IN_PREV
query	chr2H	21978340	22451203	1806e0089f9fc1a7b53af7c08de822ff	22186483	22238975	f2c7885b6352241d8e15a3a1b2e639ee	NESTED_IN_PREV
query	chr2H	22454060	22719458	60c796d2a6dd9c67250b5703af03a138	22647049	22870055	2edfb81a85043b143e3f62e6895e2171	PARTIAL
query	chr2H	22841011	22895927	c670d6dce27398a99babc4e89822e09b	22854632	22855822	22864c527e1bfa6d637abdd45b1d9160	NESTED_IN_PREV
query	chr2H	23072682	23076269	7571d5186cfe0139b9f06dffea0dcb69	23074968	23106031	561f2c5aeffb64cc15f4a1f5eac56785	PARTIAL
query	chr2H	23074968	23106031	561f2c5aeffb64cc15f4a1f5eac56785	23076270	23077585	6ad5f790bd853a644e5b562b23b44e1a	NESTED_IN_PREV
query	chr2H	23119308	23232915	c0dc90d8eebde3521e6730bbf20ba734	23146247	23152610	69ecab25489d9e86206397c5a2ff6bed	NESTED_IN_PREV
